allkcats1	allkcats2	allkcats3	allkcats4	allkcats5
EC1.20.4.1	glutaredoxin 1	escherichia coli	0.3	brenda
EC1.20.4.1	glutaredoxin 2	escherichia coli	0.14	brenda
EC1.20.4.1	glutaredoxin 3	escherichia coli	0.09	brenda
EC1.20.4.4	arsenate	bacillus subtilis	2	brenda
EC1.20.4.4	arsenate	corynebacterium glutamicum	0.09	brenda
EC1.20.4.4	arsenate	desulfovibrio alaskensis	3.2	brenda
EC1.20.4.4	arsenate	staphylococcus aureus	3.65	brenda
EC1.20.4.4	arsenate	thermus thermophilus	0.75	brenda
EC1.20.4.4	thioredoxin	staphylococcus aureus	1.9	brenda
EC1.20.9.1	arsenate	chrysiogenes arsenatis	14400	brenda
EC1.20.9.1	azurin	alcaligenes faecalis	27	brenda
EC1.20.99.1	arsenate	chrysiogenes arsenatis	14400	brenda
EC1.20.99.1	arsenate	homo sapiens	0.03	brenda
EC1.20.99.1	arsenate	oryza sativa	0.33	brenda
EC1.20.99.1	arsenite	hydrogenophaga sp. nt14	30.4	brenda
EC1.20.99.1	reduced glutaredoxin	oryza sativa	0.26	brenda
EC1.21.1.1	2-iodophenol	homo sapiens	0.004	brenda
EC1.21.1.1	3,5-diiodo-l-tyrosine	bos taurus	10	brenda
EC1.21.1.1	3,5-diiodo-l-tyrosine	mus musculus	0.16	brenda
EC1.21.1.1	3-bromo-l-tyrosine	drosophila melanogaster	0.069	brenda
EC1.21.1.1	3-chloro-l-tyrosine	drosophila melanogaster	0.05	brenda
EC1.21.1.1	3-iodo-l-tyrosine	bos taurus	18	brenda
EC1.21.1.1	3-iodo-l-tyrosine	danio rerio	0.07	brenda
EC1.21.1.1	3-iodo-l-tyrosine	daphnia pulex	0.29	brenda
EC1.21.1.1	3-iodo-l-tyrosine	drosophila melanogaster	0.12	brenda
EC1.21.1.1	3-iodo-l-tyrosine	haliscomenobacter hydrossis	0.09	brenda
EC1.21.1.1	3-iodo-l-tyrosine	homo sapiens	0.208	brenda
EC1.21.1.1	3-iodo-l-tyrosine	hydra vulgaris	0.23	brenda
EC1.21.1.1	3-iodo-l-tyrosine	mus musculus	0.12	brenda
EC1.21.3.1	n-[(5s)-5-amino-5-carboxypentanoyl]-l-cysteinyl-d-valine	aspergillus nidulans	4.1	brenda
EC1.21.3.3	(s)-reticuline	eschscholzia californica	103	brenda
EC1.21.3.3	(s)-scoulerine	eschscholzia californica	0.0025	brenda
EC1.21.3.3	o2	eschscholzia californica	10.5	brenda
EC1.21.3.7	cannabigerolate	cannabis sativa	0.888	brenda
EC1.21.3.8	cannabigerolate	cannabis sativa	0.19	brenda
EC1.21.3.8	cannabinerolate	cannabis sativa	0.03	brenda
EC1.21.99.4	3,3',5'-triiodothyronine	rattus sp.	0.00107	brenda
EC1.21.99.5	tetrachloroethene	sulfurospirillum multivorans	20.4	brenda
EC1.3.1.1	5,6-dihydrouracil	escherichia coli	0.65	brenda
EC1.3.1.1	dihydrothymine	escherichia coli	0.28	brenda
EC1.3.1.1	thymine	escherichia coli	0.39	brenda
EC1.3.1.1	uracil	escherichia coli	0.64	brenda
EC1.3.1.10	crotonyl-[acyl-carrier protein]	staphylococcus aureus	0.51	brenda
EC1.3.1.10	crotonyl-[staphylococcus aureus acyl carrier protein]	staphylococcus aureus	11.6	brenda
EC1.3.1.10	crotonyl-n-acetyl-cysteamine	staphylococcus aureus	1.5	brenda
EC1.3.1.10	dodec-2-enoyl-coa	staphylococcus aureus	18	brenda
EC1.3.1.10	dodecenoyl-[staphylococcus aureus acyl carrier protein]	staphylococcus aureus	130.2	brenda
EC1.3.1.10	dodecenoyl-n-acetyl-cysteamine	staphylococcus aureus	30.4	brenda
EC1.3.1.10	nadph	staphylococcus aureus	130.2	brenda
EC1.3.1.100	chanoclavine-i aldehyde	aspergillus fumigatus	38.5	brenda
EC1.3.1.102	(1r,2s,4s)-neoisodihydrocarveol	nicotiana tabacum	0.003	brenda
EC1.3.1.102	(1r,4s)-isodihydrocarvone	nicotiana tabacum	0.003	brenda
EC1.3.1.102	(2e)-3-methylpent-2-enal	nicotiana tabacum	9.2	brenda
EC1.3.1.102	(2r,4r)-carveol	nicotiana tabacum	0.02	brenda
EC1.3.1.102	(2r,4s)-carveol	nicotiana tabacum	0.025	brenda
EC1.3.1.102	(2s,4r)-carveol	nicotiana tabacum	0.097	brenda
EC1.3.1.102	(2s,4s)-carveol	nicotiana tabacum	0.077	brenda
EC1.3.1.102	(r)-carvone	nicotiana tabacum	0.032	brenda
EC1.3.1.102	(r)-pulegone	nicotiana tabacum	3.3	brenda
EC1.3.1.102	(s)-carvone	nicotiana tabacum	0.025	brenda
EC1.3.1.102	(s)-pulegone	nicotiana tabacum	2.8	brenda
EC1.3.1.102	1-nitrocyclohexene	nicotiana tabacum	11	brenda
EC1.3.1.102	1-octen-3-one	nicotiana tabacum	1.17	brenda
EC1.3.1.102	4-coumaryl aldeyde	plagiochasma appendiculatum	0.278	brenda
EC1.3.1.102	5-hydroxyconiferyl aldeyde	plagiochasma appendiculatum	0.169	brenda
EC1.3.1.102	caffeoyl aldeyde	plagiochasma appendiculatum	0.238	brenda
EC1.3.1.102	coniferyl aldeyde	plagiochasma appendiculatum	0.118	brenda
EC1.3.1.102	nadph	nicotiana tabacum	1.3	brenda
EC1.3.1.102	trans-2-nonenal	nicotiana tabacum	2.92	brenda
EC1.3.1.102	trans-cinnamaldehyde	nicotiana tabacum	3.5	brenda
EC1.3.1.105	(2e)-2-butylidene-4-hydroxy-5-methyl-3(2h)-furanone	fragaria x ananassa	1.43	brenda
EC1.3.1.105	(2e)-2-butylidene-4-hydroxy-5-methyl-3(2h)-furanone	solanum lycopersicum	0.15	brenda
EC1.3.1.105	(2e)-4-hydroxy-5-methyl-2-propylidene-3(2h)-furanone	fragaria x ananassa	2.69	brenda
EC1.3.1.105	(2e)-4-hydroxy-5-methyl-2-propylidene-3(2h)-furanone	solanum lycopersicum	0.34	brenda
EC1.3.1.105	(2e)-ethylidene-4-hydroxy-5-methyl-3(2h)-furanone	fragaria x ananassa	1.94	brenda
EC1.3.1.105	(2e)-ethylidene-4-hydroxy-5-methyl-3(2h)-furanone	solanum lycopersicum	0.39	brenda
EC1.3.1.109	butanoyl-coa	clostridioides difficile	2	brenda
EC1.3.1.117	nadph	malus domestica	0.0023	brenda
EC1.3.1.117	trans-4-coumaroyl-coa	malus domestica	0.0019	brenda
EC1.3.1.117	trans-feruloyl-coa	malus domestica	0.0042	brenda
EC1.3.1.118	trans-2-dodecenoyl-coa	mycobacterium tuberculosis	5.34	brenda
EC1.3.1.119	3,6-dichlorobenzene cis-dihydrodiol	xanthobacter flavus	14.5	brenda
EC1.3.1.119	benzene cis-dihydrodiol	xanthobacter flavus	27.8	brenda
EC1.3.1.119	nad+	xanthobacter flavus	27.8	brenda
EC1.3.1.12	l-arogenate	aquifex aeolicus	68	brenda
EC1.3.1.12	nad+	aquifex aeolicus	62	brenda
EC1.3.1.12	nad+	escherichia coli	80	sabiork
EC1.3.1.12	nad+	mycobacterium tuberculosis	356.1	brenda
EC1.3.1.12	nad+	streptococcus mutans	7.4	brenda
EC1.3.1.12	prephenate	aquifex aeolicus	68	brenda
EC1.3.1.12	prephenate	escherichia coli	135	brenda
EC1.3.1.12	prephenate	haemophilus influenzae	35	brenda
EC1.3.1.12	prephenate	mycobacterium tuberculosis	170.4	brenda
EC1.3.1.12	prephenate	pleurotus ostreatus	3.09	brenda
EC1.3.1.12	prephenate	saccharomyces cerevisiae	0.1	brenda
EC1.3.1.12	prephenate	streptococcus mutans	10.5	brenda
EC1.3.1.12	prephenate	uncultured bacterium	10.08	brenda
EC1.3.1.13	prephenate	glycine max	26.3	brenda
EC1.3.1.13	prephenate	ignicoccus hospitalis	15	brenda
EC1.3.1.13	prephenate	medicago truncatula	21.8	brenda
EC1.3.1.14	(s)-dihydroorotate	lactococcus lactis	49.3	brenda
EC1.3.1.14	l-dihydroorotate	faecalicatena orotica	45	brenda
EC1.3.1.14	nadh	lactococcus lactis	25.7	brenda
EC1.3.1.14	orotate	faecalicatena orotica	3.97	brenda
EC1.3.1.14	orotate	lactococcus lactis	25.7	brenda
EC1.3.1.15	orotate	bacteria	8.33	brenda
EC1.3.1.2	5,6-dihydrouracil	bos taurus	0.4	brenda
EC1.3.1.2	uracil	bos taurus	1.6	brenda
EC1.3.1.2	uracil	sus scrofa	0.242	brenda
EC1.3.1.20	(r)-tetralol	macaca fascicularis	84	brenda
EC1.3.1.20	(r)-tetralol	macaca fuscata fuscata	2520	brenda
EC1.3.1.20	(s)-1-indanol	bos taurus	0.417	brenda
EC1.3.1.20	(s)-indan-1-ol	homo sapiens	0.417	brenda
EC1.3.1.20	(s)-indan-1-ol	macaca fascicularis	2040	brenda
EC1.3.1.20	(s)-indan-1-ol	macaca fuscata fuscata	1200	brenda
EC1.3.1.20	(s)-tetralol	macaca fascicularis	1320	brenda
EC1.3.1.20	(s)-tetralol	macaca fuscata fuscata	2160	brenda
EC1.3.1.20	1-acenaphthenol	bos taurus	2	brenda
EC1.3.1.20	1-acenaphthenol	homo sapiens	0.585	brenda
EC1.3.1.20	4-chromanol	macaca fascicularis	2880	brenda
EC1.3.1.20	4-chromanol	macaca fuscata fuscata	150	brenda
EC1.3.1.20	4-nitrobenzaldehyde	macaca fuscata	11.3	brenda
EC1.3.1.20	5beta-androstan-3alpha,17beta-diol	homo sapiens	0.108	brenda
EC1.3.1.20	androsterone	homo sapiens	0.0183	brenda
EC1.3.1.20	camphorquinone	macaca fascicularis	20	brenda
EC1.3.1.20	camphorquinone	macaca fuscata	62.5	brenda
EC1.3.1.20	chenodeoxycholic acid	bos taurus	0.0115	brenda
EC1.3.1.20	cholic acid	bos taurus	0.045	brenda
EC1.3.1.20	cholic acid	homo sapiens	0.233	brenda
EC1.3.1.20	d-glyceraldehyde	macaca fuscata	31.4	brenda
EC1.3.1.20	d-xylose	macaca fuscata	2.6	brenda
EC1.3.1.20	deoxycholic acid	bos taurus	0.133	brenda
EC1.3.1.20	dihydroxyacetone phosphate	macaca fuscata	4.3	brenda
EC1.3.1.20	dihydroxyacetone	macaca fuscata	5.5	brenda
EC1.3.1.20	dl-glyceraldehyde-3-phosphate	macaca fuscata	8	brenda
EC1.3.1.20	l-glyceraldehyde	macaca fuscata	9.1	brenda
EC1.3.1.20	lithocholic acid	bos taurus	0.0867	brenda
EC1.3.1.20	taurochenodeoxycholic acid	bos taurus	0.783	brenda
EC1.3.1.20	taurocholic acid	bos taurus	0.07	brenda
EC1.3.1.20	taurolithocholic acid	bos taurus	0.217	brenda
EC1.3.1.20	trans-benzene dihydrodiol	bos taurus	0.583	brenda
EC1.3.1.20	trans-benzene dihydrodiol	homo sapiens	0.145	brenda
EC1.3.1.20	trans-benzene dihydrodiol	macaca fascicularis	24.6	brenda
EC1.3.1.20	trans-benzene dihydrodiol	macaca fuscata fuscata	90	brenda
EC1.3.1.20	trans-benzene dihydrodiol	macaca fuscata	14	brenda
EC1.3.1.20	trans-naphthalene dihydrodiol	bos taurus	0.65	brenda
EC1.3.1.20	trans-naphthalene dihydrodiol	macaca fuscata	34	brenda
EC1.3.1.24	biliverdin	homo sapiens	94.8	brenda
EC1.3.1.24	biliverdin	rattus norvegicus	69.3	brenda
EC1.3.1.24	biliverdin	synechocystis sp. pcc 6803	7.1	brenda
EC1.3.1.24	nadh	bos taurus	5.6	brenda
EC1.3.1.24	nadph	homo sapiens	0.171	brenda
EC1.3.1.27	2-nonenal	homo sapiens	0.113	brenda
EC1.3.1.27	3-buten-2-one	homo sapiens	0.167	brenda
EC1.3.1.27	4-hydroxy-2-hexenal	homo sapiens	1.33	brenda
EC1.3.1.27	4-hydroxy-2-nonenal	homo sapiens	1.15	brenda
EC1.3.1.28	2,3-dihydo-2,3-dihydroxybenzoate	escherichia coli	25.3	brenda
EC1.3.1.28	2-cyclohexen-1-ol	escherichia coli	1	brenda
EC1.3.1.28	cis-3,5-cyclohexadiene-1,2-diol	escherichia coli	16.7	brenda
EC1.3.1.28	cis-3-hydroxy-4-cyclohexene-1-carboxylate	escherichia coli	23	brenda
EC1.3.1.28	cis-3-hydroxycyclohexane-1-carboxylic acid	escherichia coli	5	brenda
EC1.3.1.28	methyl 2,3-dihydro-2,3-dihydroxybenzoate	escherichia coli	17.5	brenda
EC1.3.1.28	methyl-3-hydroxy-1,4-cyclohexadiene-1-carboxylate	escherichia coli	3	brenda
EC1.3.1.28	trans-2,3-dihydro-2,3-dihydroxy-benzoate	escherichia coli	92.5	brenda
EC1.3.1.28	trans-3,5-cyclohexadiene-1,2-diol	escherichia coli	1	brenda
EC1.3.1.28	trans-3-hydroxy-2-cyclohexene-1-carboxylate	escherichia coli	5	brenda
EC1.3.1.28	trans-3-hydroxycyclohexane-1-carboxylic acid	escherichia coli	0.733	brenda
EC1.3.1.29	(1r,2s)-1,2-dihydronaphthalene-1,2-diol	pseudomonas putida	26.4	brenda
EC1.3.1.29	3,4-dihydro-3,4-dihydroxy-2,2',5,5'-tetrachlorobiphenyl	pseudomonas putida	0.1	brenda
EC1.3.1.29	anthracene 1,2-dihydrodiol	novosphingobium aromaticivorans	21.6	brenda
EC1.3.1.29	benzo(a)anthracene 1,2-dihydrodiol	novosphingobium aromaticivorans	9.1	brenda
EC1.3.1.29	benzo(a)pyrene dihydrodiol	novosphingobium aromaticivorans	7.9	brenda
EC1.3.1.29	biphenyl 2,3-dihydrodiol	novosphingobium aromaticivorans	321	brenda
EC1.3.1.29	chrysene 3,4-dihydrodiol	novosphingobium aromaticivorans	218	brenda
EC1.3.1.29	cis-2,3-dihydro-2,3-dihydroxybiphenyl	pseudomonas putida	51.7	brenda
EC1.3.1.29	cis-naphthalene dihydrodiol	pseudomonas putida	149	brenda
EC1.3.1.29	fluoranthene 2,3-dihydrodiol	novosphingobium aromaticivorans	5.25	brenda
EC1.3.1.29	nad+	pseudomonas putida	36.6	brenda
EC1.3.1.29	naphthalene 1,2-dihydrodiol	novosphingobium aromaticivorans	28.2	brenda
EC1.3.1.29	phenanthrene 3,4-dihydrodiol	novosphingobium aromaticivorans	16.7	brenda
EC1.3.1.29	pyrene 4,5-dihydrodiol	novosphingobium aromaticivorans	6.35	brenda
EC1.3.1.3	1,4-androstadien-17beta-ol-3-one	homo sapiens	0.035	brenda
EC1.3.1.3	2-cyclohexen-1-one	arabidopsis thaliana	1.11	brenda
EC1.3.1.3	2-cyclohexen-1-one	digitalis lanata	0.49	brenda
EC1.3.1.3	4-androstene-3,17-dione	homo sapiens	0.1	brenda
EC1.3.1.3	4-androstene-3,17-dione	rattus norvegicus	0.0337	brenda
EC1.3.1.3	4-cholesten-7alpha-ol-3-one	homo sapiens	0.033	brenda
EC1.3.1.3	4-estren-17beta-ol-3-one	homo sapiens	0.045	brenda
EC1.3.1.3	7alpha,12alpha-dihydroxy-4-cholesten-3-one	rattus norvegicus	0.0128	brenda
EC1.3.1.3	7alpha-hydroxy-4-cholesten-3-one	rattus norvegicus	0.01	brenda
EC1.3.1.3	aldosterone	homo sapiens	0.15	brenda
EC1.3.1.3	androstenedione	homo sapiens	0.013	brenda
EC1.3.1.3	cholestenone	homo sapiens	0.01	brenda
EC1.3.1.3	corticosterone	homo sapiens	0.032	brenda
EC1.3.1.3	cortisol	homo sapiens	0.045	brenda
EC1.3.1.3	cortisol	rattus norvegicus	0.00817	brenda
EC1.3.1.3	cortisone	homo sapiens	0.195	brenda
EC1.3.1.3	cortisone	rattus norvegicus	0.0375	brenda
EC1.3.1.3	epitestosterone	homo sapiens	0.1	brenda
EC1.3.1.3	progesterone	arabidopsis thaliana	0.17	brenda
EC1.3.1.3	progesterone	digitalis lanata	0.019	brenda
EC1.3.1.3	progesterone	rattus norvegicus	1.8	brenda
EC1.3.1.3	testosterone	homo sapiens	0.14	brenda
EC1.3.1.3	testosterone	rattus norvegicus	1.3	brenda
EC1.3.1.31	2-cyclohexen-1-one	lactobacillus casei	8400	brenda
EC1.3.1.31	2-methyl-n-phenylmaleimide	achromobacter sp.	5.9	brenda
EC1.3.1.31	nadh	achromobacter sp.	38.6	brenda
EC1.3.1.31	nadh	lactobacillus casei	3200	brenda
EC1.3.1.31	nadph	achromobacter sp.	19.2	brenda
EC1.3.1.31	nadph	yersinia bercovieri	1.97	brenda
EC1.3.1.32	maleylacetate	pimelobacter simplex	114	brenda
EC1.3.1.32	maleylacetate	pseudomonas sp.	13.9	brenda
EC1.3.1.32	maleylacetate	sphingobium chlorophenolicum	1.2	brenda
EC1.3.1.33	nadph	chlamydomonas reinhardtii	0.043	brenda
EC1.3.1.33	nadph	cyanidioschyzon merolae	0.042	brenda
EC1.3.1.33	nadph	daucus carota	0.058	brenda
EC1.3.1.33	nadph	lyngbya majuscula	0.102	brenda
EC1.3.1.33	nadph	marchantia paleacea	0.019	brenda
EC1.3.1.33	nadph	nicotiana tabacum	0.017	brenda
EC1.3.1.33	nadph	nostoc punctiforme	0.035	brenda
EC1.3.1.33	nadph	physcomitrella patens	0.019	brenda
EC1.3.1.33	nadph	pinus mugo	0.02	brenda
EC1.3.1.33	nadph	thermosynechococcus elongatus	0.165	brenda
EC1.3.1.33	nadph	zea mays	0.026	brenda
EC1.3.1.33	protochlorophyllide	thermosynechococcus elongatus	0.165	brenda
EC1.3.1.34	2-trans,4-trans-decadienoyl-coa	escherichia coli	16	brenda
EC1.3.1.34	2-trans,4-trans-hexadienoyl-coa	rattus norvegicus	2.1	brenda
EC1.3.1.34	nadph	escherichia coli	9.5	brenda
EC1.3.1.38	2-dodecenoyl-coa	mycobacterium tuberculosis	3.17	brenda
EC1.3.1.42	2-cyclohexen-1-ol	oryza sativa	10.22	brenda
EC1.3.1.42	trans-hex-2-enal	solanum lycopersicum	14	brenda
EC1.3.1.44	2-dodecenoyl-coa	treponema denticola	90	brenda
EC1.3.1.44	crotonyl-coa	treponema denticola	91	brenda
EC1.3.1.44	hexanoyl-coa	treponema denticola	112	brenda
EC1.3.1.44	nadh	clostridium acetobutylicum	28.2	brenda
EC1.3.1.44	nadh	treponema denticola	385.9	brenda
EC1.3.1.44	trans-2-dodecenoyl-coa	treponema denticola	90	brenda
EC1.3.1.44	trans-2-hexenoyl-coa	treponema denticola	112	brenda
EC1.3.1.45	2'-hydroxyformononetin	medicago sativa	0.215	brenda
EC1.3.1.48	15-ketoprostaglandin e	bos taurus	0.7	brenda
EC1.3.1.48	15-ketoprostaglandin e1	mus musculus	0.12	brenda
EC1.3.1.48	15-ketoprostaglandin e1	sus scrofa	1.52	brenda
EC1.3.1.48	15-ketoprostaglandin e2	mus musculus	0.19	brenda
EC1.3.1.48	15-ketoprostaglandin f1alpha	mus musculus	0.22	brenda
EC1.3.1.48	15-ketoprostaglandin f2alpha	mus musculus	0.25	brenda
EC1.3.1.48	15-oxoprostaglandin e1	rattus norvegicus	40	brenda
EC1.3.1.48	3-nonen-2-one	rattus norvegicus	19.8	brenda
EC1.3.1.48	3-penten-2-one	rattus norvegicus	18.5	brenda
EC1.3.1.48	4-hydroxy-2-hexenal	rattus norvegicus	13.4	brenda
EC1.3.1.48	4-hydroxy-2-nonenal	rattus norvegicus	67.3	brenda
EC1.3.1.48	acrolein	rattus norvegicus	3.72	brenda
EC1.3.1.48	alpha-methylcinnamaldehyde	rattus norvegicus	13.1	brenda
EC1.3.1.48	benzylidene acetone	rattus norvegicus	54.7	brenda
EC1.3.1.48	chalcone	rattus norvegicus	32.3	brenda
EC1.3.1.48	cinnamaldehyde	rattus norvegicus	15.7	brenda
EC1.3.1.48	crotonaldehyde	rattus norvegicus	8.05	brenda
EC1.3.1.48	ethylvinylketone	rattus norvegicus	160	brenda
EC1.3.1.48	methylvinylketone	rattus norvegicus	156	brenda
EC1.3.1.48	nadph	mus musculus	0.246666667	sabiork
EC1.3.1.48	trans,trans-2,4-nonadienal	rattus norvegicus	17.2	brenda
EC1.3.1.48	trans-2-decenal	rattus norvegicus	70.8	brenda
EC1.3.1.48	trans-2-dodecenal	rattus norvegicus	60.2	brenda
EC1.3.1.48	trans-2-hexenal	rattus norvegicus	28.8	brenda
EC1.3.1.48	trans-2-nonenal	rattus norvegicus	94.5	brenda
EC1.3.1.48	trans-2-octenal	rattus norvegicus	89.7	brenda
EC1.3.1.48	trans-2-pentenal	rattus norvegicus	16.8	brenda
EC1.3.1.56	3,4-dihydro-3,4-dihydroxy-2,2',5,5'-tetrachlorobiphenyl	comamonas testosteroni	0.123	brenda
EC1.3.1.56	cis-1,2-dihydro-1,2-dihydroxynaphthalene	comamonas testosteroni	0.9	brenda
EC1.3.1.56	cis-2,3-dihydro-2,3-dihydroxybiphenyl	comamonas testosteroni	0.38	brenda
EC1.3.1.6	fumarate	shewanella frigidimarina	658	brenda
EC1.3.1.7	(+)-tartrate	escherichia coli	0.417	brenda
EC1.3.1.7	d-malate	escherichia coli	13.3	brenda
EC1.3.1.74	(2e)-hexenal	arabidopsis thaliana	1.05	brenda
EC1.3.1.74	(2e)-nonenal	arabidopsis thaliana	0.85	brenda
EC1.3.1.74	(2e)-pentenal	arabidopsis thaliana	0.583	brenda
EC1.3.1.74	(2e,6z)-nonadienal	arabidopsis thaliana	33.9	brenda
EC1.3.1.74	1-penten-3-one	arabidopsis thaliana	4	brenda
EC1.3.1.74	1-penten-3-one	cucumis sativus	61	brenda
EC1.3.1.74	13-oxo-(9e,11z)-octadecadienoic acid	arabidopsis thaliana	1.1	brenda
EC1.3.1.74	15-deoxy-delta12,14-prostaglandin j2	rattus norvegicus	0.308	brenda
EC1.3.1.74	15-oxoprostaglandin e1	rattus norvegicus	40	brenda
EC1.3.1.74	3-buten-2-one	arabidopsis thaliana	3.5	brenda
EC1.3.1.74	3-buten-2-one	cucumis sativus	74	brenda
EC1.3.1.74	3-nonen-2-one	arabidopsis thaliana	18.9	brenda
EC1.3.1.74	3-penten-2-one	arabidopsis thaliana	1.72	brenda
EC1.3.1.74	3-penten-2-one	cucumis sativus	22	brenda
EC1.3.1.74	4-hexen-3-one	arabidopsis thaliana	3.3	brenda
EC1.3.1.74	4-hexen-3-one	cucumis sativus	68	brenda
EC1.3.1.74	4-hydroxy-(2e)-hexenal	arabidopsis thaliana	0.7	brenda
EC1.3.1.74	4-hydroxy-(2e)-nonenal	arabidopsis thaliana	88.1	brenda
EC1.3.1.74	4-hydroxy-2-nonenal	rattus norvegicus	66.7	brenda
EC1.3.1.74	4-oxo-(2e)-nonenal	arabidopsis thaliana	20.1	brenda
EC1.3.1.74	9-oxo-(10e,12z)-octadecadienoic acid	arabidopsis thaliana	0.94	brenda
EC1.3.1.74	acrolein	rattus norvegicus	3.67	brenda
EC1.3.1.74	crotonaldehyde	arabidopsis thaliana	1.3	brenda
EC1.3.1.74	crotonaldehyde	cucumis sativus	42	brenda
EC1.3.1.74	diamide	arabidopsis thaliana	1.58	brenda
EC1.3.1.74	ethyl vinyl ketone	rattus norvegicus	160	brenda
EC1.3.1.74	nadh	arabidopsis thaliana	23	brenda
EC1.3.1.74	nadh	cucumis sativus	75	brenda
EC1.3.1.74	nadph	arabidopsis thaliana	23	brenda
EC1.3.1.74	nadph	cucumis sativus	75	brenda
EC1.3.1.74	propenal	arabidopsis thaliana	22	brenda
EC1.3.1.74	propenal	cucumis sativus	63	brenda
EC1.3.1.74	trans-2-pentenal	rattus norvegicus	16.83	brenda
EC1.3.1.77	cyanidin	arabidopsis thaliana	1.045	brenda
EC1.3.1.77	cyanidin	camellia sinensis	0.0028	brenda
EC1.3.1.77	cyanidin	medicago truncatula	0.18	brenda
EC1.3.1.77	cyanidin	vitis bellula	1.665	brenda
EC1.3.1.77	delphinidin	arabidopsis thaliana	0.0583333333	sabiork
EC1.3.1.77	delphinidin	camellia sinensis	0.0026	brenda
EC1.3.1.77	delphinidin	medicago truncatula	1.34	brenda
EC1.3.1.77	delphinidin	vitis bellula	2.012	brenda
EC1.3.1.77	pelargonidin	vitis bellula	2	brenda
EC1.3.1.78	arogenate	arabidopsis thaliana	84.2	brenda
EC1.3.1.78	l-arogenate	arabidopsis thaliana	37.3	brenda
EC1.3.1.78	prephenate	arabidopsis thaliana	3.4	brenda
EC1.3.1.81	(+)-pulegone	mentha x piperita	1.8	brenda
EC1.3.1.81	nadph	mentha x piperita	1.8	brenda
EC1.3.1.82	(-)-isopiperitenone	mentha x piperita	1.3	brenda
EC1.3.1.82	nadph	mentha x piperita	1.3	brenda
EC1.3.1.84	acrylyl-coa	escherichia coli	45	brenda
EC1.3.1.84	acrylyl-coa	rhodobacter sphaeroides	80	brenda
EC1.3.1.84	acrylyl-coa	ruegeria pomeroyi	60	brenda
EC1.3.1.84	nadph	sulfurisphaera tokodaii	13	brenda
EC1.3.1.85	(2s)-ethylmalonyl-coa	rhodobacter sphaeroides 2.4.1	104	brenda
EC1.3.1.85	cinnamoyl-coa	streptomyces sp.	0.0688	brenda
EC1.3.1.85	crotonyl-coa	streptomyces sp.	0.1755	brenda
EC1.3.1.86	butyryl-coa	clostridioides difficile	2	brenda
EC1.3.1.86	crotonyl-coa	clostridioides difficile	19	brenda
EC1.3.1.86	ferredoxin	clostridioides difficile	37	brenda
EC1.3.1.86	nadh	clostridioides difficile	3	brenda
EC1.3.1.9	(2e)-2-dodecenoyl-coa	burkholderia mallei	28.8	brenda
EC1.3.1.9	crotonyl coa	escherichia coli	0.00278	brenda
EC1.3.1.9	crotonyl-[acyl-carrier-protein]	burkholderia pseudomallei	4	brenda
EC1.3.1.9	crotonyl-coa	burkholderia pseudomallei	3.6	brenda
EC1.3.1.9	crotonyl-coa	escherichia coli	5.3	brenda
EC1.3.1.9	crotonyl-coa	plasmodium falciparum	6.2	brenda
EC1.3.1.9	crotonyl-coa	xanthomonas oryzae	22.25	brenda
EC1.3.1.9	nadh	mycobacterium tuberculosis	8.35	brenda
EC1.3.1.9	trans-2-decenoyl-coa	burkholderia pseudomallei	5.6	brenda
EC1.3.1.9	trans-2-decenoyl-coa	yersinia pestis	5.53	brenda
EC1.3.1.9	trans-2-dodecenoyl-coa	burkholderia pseudomallei	8.4	brenda
EC1.3.1.9	trans-2-dodecenoyl-coa	escherichia coli	11.9	brenda
EC1.3.1.9	trans-2-dodecenoyl-coa	mycobacterium tuberculosis	8.35	brenda
EC1.3.1.9	trans-2-dodecenoyl-coa	yersinia pestis	91.13	brenda
EC1.3.1.9	trans-2-octenoyl-[acyl-carrier protein]	yersinia pestis	14.92	brenda
EC1.3.1.9	trans-2-octenoyl-coa	burkholderia pseudomallei	28.3	brenda
EC1.3.1.9	trans-2-octenoyl-coa	yersinia pestis	0.27	brenda
EC1.3.1.9	trans-but-2-enoyl-[acyl-carrier protein]	plasmodium falciparum	1.62	brenda
EC1.3.1.9	trans-but-2-enoyl-[acyl-carrier protein]	rhodobacter sphaeroides	0.65	brenda
EC1.3.1.9	trans-but-2-enoyl-[acyl-carrier protein]	streptococcus pneumoniae	70	brenda
EC1.3.1.92	(+)-carvone	artemisia annua	0.86	brenda
EC1.3.1.92	2-cyclohexen-1-one	artemisia annua	1.8	brenda
EC1.3.1.92	artemisinic aldehyde	artemisia annua	2.6	brenda
EC1.3.1.92	nadh	artemisia annua	1.3	brenda
EC1.3.1.92	nadph	artemisia annua	2.5	brenda
EC1.3.1.95	3-buten-2-one	anaerotignum propionicum	29	brenda
EC1.3.1.95	acryloyl-coa	anaerotignum propionicum	4.5	brenda
EC1.3.1.95	acryloyl-coa	metallosphaera sedula	13	brenda
EC1.3.1.95	acryloyl-coa	sulfurisphaera tokodaii	13	brenda
EC1.3.1.95	nadh	anaerotignum propionicum	3.5	brenda
EC1.3.1.99	(1e,3s,6e)-8-chloro-3,7-dimethylocta-1,6-dien-1-ol	catharanthus roseus	8.1	brenda
